Mar
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
48 40 33
33 30 26
26 24 21
32 24 16
33 27 19
24 20 15
28 26 24
39 29 19
55 42 30
53 43 33
53 42 30
63 51 39
73 60 48
63 48 34
39 34 30
39 32 27
37 32 26
46 34 24
61 48 36
42 36 30
70 54 37
64 56 46
52 48 45
64 56 48
78 64 50
78 72 66
73 59 44
52 48 44
62 54 46
55 50 46
64 55 46
Max Avg Min
46 36 26
27 23 19
19 15 11
21 14 8
22 15 3
19 11 3
23 20 17
25 21 15
48 39 22
42 30 17
29 26 23
46 35 24
56 49 43
56 41 29
32 27 21
27 21 13
20 18 16
21 18 13
41 31 18
28 24 21
61 49 29
61 46 33
52 47 38
61 54 46
59 56 48
59 58 55
60 50 40
50 44 32
38 32 27
36 33 28
59 49 33
Max Avg Min
100 - 70
89 - 64
86 - 55
72 - 48
78 - 44
93 - 50
86 - 69
88 - 52
100 - 47
100 - 27
88 - 31
77 - 44
83 - 45
93 - 51
89 - 57
89 - 37
75 - 42
81 - 29
82 - 33
73 - 43
100 - 61
100 - 39
100 - 73
100 - 83
97 - 47
73 - 51
88 - 61
100 - 54
56 - 37
63 - 38
100 - 52
Max Avg Min
22 - 6
33 - 15
18 - 9
21 - 8
17 - 7
13 - 4
16 - 0
9 - 0
17 - 5
17 - 4
12 - 0
20 - 5
23 - 7
29 - 6
23 - 8
18 - 5
15 - 4
16 - 0
22 - 8
20 - 6
25 - 6
22 - 5
10 - 4
10 - 0
22 - 0
20 - 7
15 - 5
17 - 5
15 - 5
13 - 0
26 - 5
Max Avg Min
29.74 - 29.1
29.54 - 29.12
30.08 - 29.54
30.19 - 30.09
30.58 - 30.12
30.65 - 30.28
30.4 - 30.19
30.36 - 30.15
30.14 - 29.87
30.38 - 29.94
30.51 - 30.29
30.29 - 29.99
29.98 - 29.81
30.11 - 29.77
30.33 - 30.11
30.32 - 30.27
30.31 - 30.23
30.34 - 30.08
30.26 - 29.89
30.57 - 30.28
30.36 - 29.88
30.11 - 29.81
30.12 - 30.05
30.27 - 30.06
30.22 - 29.95
30 - 29.94
30.17 - 29.99
30.32 - 30.12
30.39 - 30.3
30.33 - 30.12
30.1 - 29.68
Max Avg Min
- 0.37 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.01 -
- 0.00 -
- 0.17 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.17 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.36 -
- 0.00 -
- 0.87 -
- 0.16 -
- 0.17 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.32 -
- 0.00 -
- 0.00 -
- 0.47 -
