Sep
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
71 60 51
72 62 53
75 65 57
75 67 59
78 68 57
77 72 66
77 70 64
78 70 63
77 72 68
80 72 64
78 71 64
78 70 62
79 68 57
84 71 60
82 73 64
72 68 63
71 62 55
79 65 52
75 66 59
71 62 55
69 66 63
75 69 63
75 68 62
71 68 64
70 65 60
66 62 57
73 63 53
63 56 51
57 52 48
61 54 48
Max Avg Min
52 49 47
55 51 46
60 55 50
59 55 50
62 56 49
63 60 56
63 59 53
64 62 60
65 63 62
65 62 58
64 58 54
65 61 55
63 57 50
57 55 54
62 58 54
63 55 50
53 51 49
63 55 49
57 56 49
66 57 46
67 61 58
69 65 62
64 63 61
64 63 61
61 57 53
58 57 54
61 54 50
46 42 39
48 42 37
45 43 40
Max Avg Min
89 - 45
93 - 41
93 - 45
90 - 41
93 - 37
84 - 53
90 - 46
90 - 58
88 - 64
93 - 48
84 - 43
100 - 45
100 - 39
83 - 39
81 - 44
84 - 49
80 - 49
90 - 42
90 - 55
97 - 56
100 - 73
97 - 76
100 - 66
97 - 73
96 - 57
93 - 70
100 - 44
77 - 48
77 - 60
77 - 49
Max Avg Min
12 - 0
10 - 0
10 - 0
10 - 0
12 - 0
10 - 0
14 - 0
14 - 0
12 - 5
15 - 0
13 - 0
10 - 0
10 - 0
9 - 0
18 - 0
18 - 4
12 - 0
14 - 0
12 - 0
15 - 0
12 - 0
14 - 0
10 - 0
8 - 0
12 - 0
9 - 0
21 - 0
30 - 13
22 - 0
12 - 0
Max Avg Min
30.35 - 30.27
30.3 - 30.18
30.18 - 30.1
30.16 - 30.12
30.23 - 30.17
30.22 - 30.14
30.14 - 30.06
30.08 - 30.03
30.17 - 30.06
30.21 - 30.15
30.2 - 30.12
30.17 - 30.09
30.18 - 30.06
30.11 - 30
30.08 - 30.03
30.22 - 30.08
30.23 - 30.13
30.21 - 30.14
30.27 - 30.17
30.17 - 29.89
30.01 - 29.88
30.02 - 29.94
30.16 - 30.03
30.2 - 30.12
30.15 - 30.07
30.05 - 29.78
29.76 - 29.35
29.75 - 29.44
30.08 - 29.77
30.16 - 30.07
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.39 -
- 0.01 -
- 0.04 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.00 -
- 0.48 -
- 0.00 -
- 0.00 -
- 0.00 -
