Apr
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
46 42 39
60 50 39
54 46 39
55 46 36
55 46 36
57 48 42
54 44 34
42 37 33
55 42 30
70 56 42
75 64 53
75 68 61
79 66 55
79 71 64
66 58 50
64 56 46
57 50 46
64 55 46
75 64 53
73 65 57
70 60 51
69 61 53
72 58 46
72 57 42
46 42 37
63 50 36
69 56 44
66 56 45
61 57 53
60 58 55
Max Avg Min
40 37 32
54 46 32
52 39 22
28 23 18
27 22 18
50 36 23
52 42 26
27 25 23
33 27 25
34 32 28
52 40 33
54 49 41
56 44 39
63 59 45
42 35 29
54 49 37
45 38 32
41 39 38
46 42 37
52 40 32
40 36 33
46 41 36
44 41 38
45 42 38
37 30 22
31 26 23
38 32 28
37 33 26
54 40 28
55 53 50
Max Avg Min
82 - 68
94 - 72
96 - 35
70 - 25
57 - 29
94 - 35
96 - 70
73 - 53
82 - 34
62 - 24
63 - 28
72 - 33
73 - 28
81 - 40
69 - 28
96 - 59
93 - 42
76 - 39
64 - 33
83 - 22
66 - 26
72 - 36
80 - 31
89 - 34
86 - 43
67 - 23
63 - 24
68 - 28
93 - 34
97 - 72
Max Avg Min
18 - 6
23 - 5
28 - 5
23 - 7
10 - 4
14 - 4
26 - 0
23 - 0
12 - 0
17 - 0
23 - 8
24 - 6
31 - 0
16 - 5
16 - 4
28 - 4
20 - 6
17 - 7
16 - 0
10 - 0
13 - 0
21 - 0
23 - 5
12 - 0
26 - 0
10 - 0
16 - 4
15 - 4
22 - 9
26 - 13
Max Avg Min
30.17 - 29.85
30.13 - 29.49
30.09 - 29.37
30.1 - 29.97
30.09 - 29.94
29.94 - 29.58
30 - 29.44
30.3 - 30.04
30.34 - 30.17
30.22 - 30.04
30.07 - 29.84
30.08 - 29.77
30.11 - 29.7
29.68 - 29.53
29.79 - 29.62
29.77 - 29.55
30.01 - 29.69
30.04 - 29.88
29.95 - 29.85
29.94 - 29.85
29.95 - 29.86
29.89 - 29.82
29.99 - 29.83
30.03 - 29.87
30.12 - 29.92
30.13 - 29.94
30.12 - 29.95
30.25 - 30.13
30.2 - 30.06
30.04 - 29.92
Max Avg Min
- 0.00 -
- 0.21 -
- 0.44 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.04 -
- 0.04 -
- 0.00 -
- 0.00 -
- 1.34 -
- 0.05 -
- 0.00 -
- 0.00 -
- 0.16 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.17 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.15 -
- 0.52 -
