Mar
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
35 34 32
33 32 28
39 32 26
43 34 25
37 32 26
46 36 25
46 39 32
46 40 34
51 40 30
63 56 48
62 56 50
54 48 42
48 45 41
48 44 39
48 45 41
60 48 37
61 48 34
62 50 39
64 52 39
39 36 32
43 38 33
50 42 37
57 42 30
53 45 37
46 38 30
39 34 28
52 42 34
51 44 37
46 40 34
63 48 32
77 64 51
Max Avg Min
29 26 24
26 24 21
26 21 15
27 19 12
25 22 18
28 24 21
37 31 23
39 36 33
43 37 31
52 47 42
52 49 45
48 43 38
46 43 39
39 36 32
37 36 34
34 26 13
26 20 12
41 37 20
41 37 30
32 30 28
34 30 24
31 23 17
32 27 18
28 23 13
40 27 16
25 13 5
36 27 22
34 30 19
30 29 28
38 34 28
47 43 37
Max Avg Min
85 - 70
79 - 66
78 - 46
85 - 31
88 - 46
88 - 41
93 - 44
100 - 73
100 - 61
93 - 54
94 - 68
93 - 59
97 - 87
93 - 61
79 - 63
79 - 16
67 - 18
77 - 38
74 - 34
93 - 65
89 - 51
76 - 32
89 - 28
65 - 22
79 - 53
70 - 24
73 - 36
73 - 29
82 - 53
89 - 35
66 - 32
Max Avg Min
15 - 7
15 - 7
14 - 5
15 - 4
14 - 0
10 - 0
13 - 0
7 - 0
10 - 0
16 - 4
16 - 0
23 - 0
23 - 9
23 - 8
14 - 4
8 - 0
10 - 0
21 - 4
23 - 8
24 - 10
22 - 12
21 - 9
12 - 0
10 - 0
30 - 0
21 - 5
14 - 4
25 - 7
15 - 4
15 - 4
23 - 6
Max Avg Min
30.26 - 30.14
30.17 - 30.02
30.13 - 29.99
30.26 - 30.12
30.42 - 30.27
30.46 - 30.29
30.28 - 30.08
30.15 - 30
30 - 29.7
29.68 - 29.58
29.65 - 29.52
29.71 - 29.5
29.65 - 29.44
29.99 - 29.63
30.22 - 29.99
30.24 - 30.16
30.19 - 30.04
30.03 - 29.88
30.03 - 29.83
30.19 - 30.01
30.16 - 29.99
29.97 - 29.86
30.03 - 29.89
30.12 - 29.98
30.06 - 29.91
30.25 - 30.07
30.17 - 29.86
29.96 - 29.74
30.07 - 29.95
30.04 - 29.82
29.82 - 29.66
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.11 -
- 0.00 -
- 0.00 -
- 0.09 -
- 0.23 -
- 0.05 -
- 0.54 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.13 -
- 0.04 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
