Jan
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
45 38 30
42 40 39
42 40 39
43 40 36
36 33 30
30 29 28
39 34 28
45 39 33
39 36 34
37 32 27
42 38 35
55 46 37
48 40 32
36 33 30
43 36 28
45 39 33
44 36 27
35 28 21
55 44 33
46 39 32
33 28 24
35 27 19
30 26 23
39 34 30
35 32 26
42 33 24
48 42 35
51 45 39
50 44 39
39 36 32
37 34 31
Max Avg Min
41 32 27
41 39 38
40 38 37
41 36 30
32 27 19
23 20 15
29 26 23
36 31 24
34 28 22
36 28 20
40 37 34
43 37 33
45 35 21
23 19 17
26 24 22
37 31 25
39 29 15
26 16 10
45 36 27
40 31 28
32 26 21
29 25 18
27 23 19
30 28 21
21 19 16
25 22 19
31 27 23
46 39 30
47 42 33
33 29 26
29 26 22
Max Avg Min
93 - 61
96 - 87
96 - 86
96 - 75
87 - 61
75 - 58
86 - 59
87 - 60
82 - 61
97 - 61
100 - 76
86 - 53
97 - 64
72 - 48
78 - 47
76 - 60
93 - 61
70 - 56
83 - 54
100 - 66
100 - 75
100 - 76
100 - 69
88 - 55
74 - 48
80 - 45
67 - 42
93 - 61
97 - 77
89 - 70
82 - 59
Max Avg Min
16 - 0
18 - 4
15 - 0
20 - 7
20 - 9
17 - 4
14 - 5
17 - 5
14 - 6
12 - 0
21 - 0
17 - 9
24 - 0
21 - 0
16 - 5
10 - 5
17 - 6
20 - 7
18 - 6
18 - 6
16 - 0
6 - 0
17 - 6
31 - 13
20 - 6
15 - 0
22 - 8
20 - 7
22 - 8
16 - 10
13 - 6
Max Avg Min
29.94 - 29.7
29.78 - 29.53
29.97 - 29.8
29.92 - 29.68
30.15 - 29.9
30.22 - 29.84
29.86 - 29.71
29.84 - 29.48
30.44 - 29.73
30.44 - 29.91
29.89 - 29.77
29.79 - 29.59
29.9 - 29.51
30.18 - 29.93
30.15 - 29.68
29.66 - 29.55
29.6 - 29.46
29.99 - 29.61
29.94 - 29.72
30.1 - 29.85
30.53 - 29.91
30.53 - 30.22
30.27 - 29.95
30.03 - 29.65
30.42 - 30.06
30.53 - 30.43
30.45 - 30.19
30.22 - 29.59
29.62 - 29.33
29.9 - 29.62
30.04 - 29.88
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.45 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.54 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
