Jul
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
75 68 62
77 68 60
82 73 64
84 75 66
88 79 70
84 75 68
88 78 68
93 84 75
93 83 73
89 79 71
77 70 63
80 70 61
73 66 60
84 72 63
80 72 64
82 74 66
82 76 69
84 76 69
82 74 64
73 68 62
75 65 57
81 72 63
82 73 64
82 73 66
82 76 70
84 73 64
82 76 71
80 74 69
84 75 66
86 75 64
89 80 71
Max Avg Min
56 51 43
54 50 47
63 55 48
68 66 63
67 60 52
63 57 52
69 61 55
69 68 66
68 67 65
71 68 58
57 51 46
57 51 47
55 53 50
59 55 52
56 52 46
66 59 55
67 66 64
75 69 65
72 65 52
55 51 46
55 52 48
59 54 49
59 55 51
62 57 53
64 60 59
69 64 56
70 68 65
68 65 61
64 56 47
62 57 50
62 60 57
Max Avg Min
78 - 32
78 - 38
73 - 41
100 - 55
90 - 29
73 - 38
72 - 38
79 - 44
84 - 39
88 - 55
68 - 33
75 - 33
83 - 46
70 - 37
70 - 33
81 - 47
93 - 56
100 - 60
100 - 49
72 - 41
84 - 42
84 - 36
75 - 35
76 - 39
73 - 45
100 - 39
94 - 60
90 - 60
81 - 27
87 - 30
66 - 38
Max Avg Min
15 - 5
13 - 0
14 - 0
17 - 0
18 - 0
12 - 0
15 - 0
23 - 6
18 - 4
30 - 0
17 - 7
21 - 4
14 - 0
23 - 5
12 - 0
13 - 0
12 - 4
22 - 0
24 - 5
16 - 5
13 - 5
8 - 0
12 - 0
10 - 0
13 - 0
31 - 6
14 - 0
16 - 6
14 - 0
12 - 0
12 - 0
Max Avg Min
30.25 - 30.14
30.28 - 30.16
30.16 - 29.93
29.99 - 29.84
29.98 - 29.88
30.06 - 29.98
29.99 - 29.81
29.81 - 29.7
29.85 - 29.73
29.83 - 29.68
29.96 - 29.77
29.96 - 29.88
30.04 - 29.93
29.92 - 29.71
29.91 - 29.82
29.98 - 29.91
29.98 - 29.86
29.91 - 29.73
30.05 - 29.76
30.18 - 30.05
30.25 - 30.17
30.26 - 30.14
30.15 - 30.02
30.07 - 29.99
30.06 - 29.94
30.03 - 29.83
29.86 - 29.77
29.95 - 29.85
30 - 29.94
30.05 - 29.99
30.06 - 29.99
Max Avg Min
- 0.00 -
- 0.00 -
- 0.02 -
- 0.73 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.08 -
- 0.08 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.07 -
- 0.11 -
- 0.74 -
- 0.10 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.88 -
- 0.04 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
