Dec
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
33 30 27
39 34 28
36 31 26
44 39 34
46 38 30
51 45 39
50 46 42
43 40 37
51 45 39
45 42 39
37 35 33
43 38 33
30 26 19
27 22 16
37 28 19
43 36 28
34 28 21
39 30 19
17 11 5
28 18 10
34 26 15
14 12 9
19 14 6
10 5 0
19 14 10
25 20 16
26 22 18
42 33 24
41 34 28
55 44 33
57 46 32
Max Avg Min
29 25 21
31 26 23
30 23 16
35 31 28
38 35 27
48 42 37
48 44 34
37 34 31
45 40 36
43 39 34
34 27 23
33 27 19
20 13 10
12 10 8
20 16 11
25 21 16
22 16 13
31 24 10
4 -4 -8
13 5 -2
25 15 4
4 0 -2
2 -1 -4
-2 -8 -12
16 6 -3
18 14 9
16 12 9
30 23 14
35 32 26
51 40 32
52 38 20
Max Avg Min
88 - 72
88 - 57
82 - 50
89 - 60
92 - 71
100 - 82
94 - 73
82 - 73
89 - 68
93 - 79
89 - 64
82 - 52
67 - 51
71 - 47
77 - 42
64 - 48
75 - 44
89 - 65
58 - 46
61 - 39
78 - 42
67 - 51
70 - 43
69 - 40
86 - 54
93 - 60
81 - 53
82 - 53
93 - 73
93 - 75
88 - 41
Max Avg Min
21 - 5
17 - 0
12 - 0
20 - 4
15 - 0
15 - 0
18 - 5
13 - 6
10 - 5
18 - 0
22 - 7
34 - 9
30 - 13
17 - 7
21 - 7
22 - 9
10 - 0
28 - 7
24 - 4
25 - 7
22 - 8
18 - 0
21 - 10
14 - 6
15 - 0
14 - 0
16 - 0
16 - 6
9 - 0
29 - 0
24 - 6
Max Avg Min
30.19 - 29.82
30.17 - 29.94
30.13 - 29.89
30.04 - 29.76
30.15 - 29.91
29.86 - 29.74
30 - 29.33
30.19 - 29.94
29.96 - 29.61
29.77 - 29.58
29.91 - 29.75
29.8 - 29.48
30.44 - 29.74
30.63 - 30.45
30.53 - 30.24
30.32 - 30.08
30.41 - 30.05
30.1 - 29.78
30.43 - 30.14
30.29 - 29.64
30.16 - 29.64
30.34 - 30.15
30.44 - 30.17
30.45 - 30.25
30.22 - 30.03
30.61 - 30.14
30.71 - 30.42
30.4 - 30.05
30.24 - 30.1
30.19 - 29.79
30.33 - 29.81
Max Avg Min
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.05 -
- 0.16 -
- 1.02 -
- 0.00 -
- 0.00 -
- 0.09 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.04 -
- 0.03 -
